SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.231R
DeviceName: Sensoria-C1-8462
SerialNumber: E22EC481EC559DCF
Location: 0x0000
Start: 2024-02-26T15:18:46-08:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,46241,2600,327,161,184,-0.998047,-0.002930,0.092285,1.286250,-3.762500,-0.192500,-1.843688,-0.177536,-0.891476,,161,143,129,117,914,,,,,,,,,-53,15:18:48.751,
,,46242,2620,328,159,185,-0.997070,-0.001465,0.090820,1.251250,-3.823750,-0.131250,-1.843688,-0.177536,-0.891476,,161,144,129,117,912,,,,,,,,,-53,15:18:48.752,
,,46243,2640,325,159,183,-0.998047,-0.004883,0.092285,1.181250,-3.867500,-0.245000,-1.841206,-0.180456,-0.888702,,159,142,128,116,914,,,,,,,,,-53,15:18:48.780,
,,46244,2660,325,161,183,-0.991211,-0.002930,0.098145,1.076250,-3.876250,-0.306250,-1.850988,-0.180456,-0.884176,,161,141,125,116,913,,,,,,,,,-53,15:18:48.811,
,,46245,2680,326,161,184,-0.999512,-0.002441,0.092773,1.155000,-3.771250,-0.210000,-1.845440,-0.175784,-0.879796,,161,142,127,117,912,,,,,,,,,-53,15:18:48.812,
,,46246,2700,327,161,184,-0.997559,-0.002441,0.090820,1.347500,-3.788750,-0.157500,-1.846462,-0.184544,-0.874102,,162,143,129,116,914,,,,,,,,,-53,15:18:48.841,
,,46247,2720,328,159,183,-0.993164,-0.000977,0.091309,1.391250,-3.788750,-0.148750,-1.846462,-0.184544,-0.874102,,161,144,128,118,914,,,,,,,,,-53,15:18:48.870,
,,46248,2740,326,159,183,-1.000488,0.002441,0.090332,1.233750,-3.753750,-0.183750,-1.847338,-0.183668,-0.905638,,159,142,128,115,913,,,,,,,,,-53,15:18:48.871,
,,46249,2760,328,160,183,-0.995117,0.000000,0.091797,1.155000,-3.797500,-0.253750,-1.847922,-0.180456,-0.880672,,162,143,128,113,914,,,,,,,,,-53,15:18:48.903,
,,46250,2780,328,158,183,-0.995117,-0.000977,0.094727,0.945000,-3.876250,-0.332500,-1.851572,-0.180018,-0.892498,,161,141,128,115,914,,,,,,,,,-53,15:18:48.931,
,,46251,2800,328,159,182,-0.996582,-0.005371,0.093262,0.892500,-3.902500,-0.271250,-1.847630,-0.183522,-0.883154,,162,143,128,117,913,,,,,,,,,-53,15:18:48.932,
,,46252,2820,327,158,182,-0.999023,-0.003418,0.093750,1.041250,-3.797500,-0.175000,-1.847630,-0.183522,-0.883154,,161,143,129,116,913,,,,,,,,,-53,15:18:48.963,
,,46253,2840,326,161,181,-1.000000,-0.000977,0.094238,1.225000,-3.841250,-0.192500,-1.848068,-0.179726,-0.880818,,161,141,128,116,914,,,,,,,,,-53,15:18:48.992,
,,46254,2860,326,160,183,-0.996582,-0.003418,0.092285,1.146250,-3.780000,-0.227500,-1.846462,-0.177244,-0.876876,,162,141,127,115,913,,,,,,,,,-53,15:18:48.992,
,,46255,2880,328,160,182,-0.995605,-0.004883,0.091797,1.120000,-3.832500,-0.288750,-1.845878,-0.186880,-0.893958,,161,141,128,116,913,,,,,,,,,-53,15:18:49.022,
,,46256,2900,328,160,183,-0.999512,-0.003418,0.092773,1.268750,-3.780000,-0.288750,-1.845586,-0.184106,-0.876584,,162,142,129,117,914,,,,,,,,,-53,15:18:49.052,
,,46257,2920,327,160,183,-0.995117,-0.000488,0.096191,1.470000,-3.683750,-0.271250,-1.845586,-0.184106,-0.876584,,162,143,130,117,914,,,,,,,,,-53,15:18:49.053,
,,46258,2940,327,161,182,-0.997559,-0.001465,0.093262,1.522500,-3.762500,-0.166250,-1.854346,-0.183960,-0.880526,,162,144,129,116,915,,,,,,,,,-53,15:18:49.082,
,,46259,2960,326,158,182,-0.996582,-0.003906,0.094238,1.338750,-3.797500,-0.218750,-1.849236,-0.184398,-0.877606,,161,143,127,116,914,,,,,,,,,-53,15:18:49.112,
,,46260,2980,328,159,183,-0.998047,-0.002930,0.091309,1.321250,-3.753750,-0.262500,-1.847630,-0.182646,-0.881256,,161,141,126,115,914,,,,,,,,,-53,15:18:49.113,
,,46261,3000,328,159,182,-0.995605,-0.001465,0.094727,1.557500,-3.771250,-0.245000,-1.849382,-0.181916,-0.892644,,162,141,127,116,913,,,,,,,,,-53,15:18:49.142,
,,46262,3020,327,160,185,-0.998535,-0.001953,0.091797,1.566250,-3.701250,-0.175000,-1.849382,-0.181916,-0.892644,,161,143,128,116,914,,,,,,,,,-53,15:18:49.172,
,,46263,3040,328,161,182,-0.996094,-0.002441,0.090820,1.426250,-3.753750,-0.183750,-1.852302,-0.184252,-0.887242,,161,142,128,116,913,,,,,,,,,-53,15:18:49.173,
,,46264,3060,337,163,200,-0.999023,-0.000977,0.091797,1.128750,-3.867500,-0.201250,-1.851280,-0.182062,-0.886804,,174,153,137,123,916,,,,,,,,,-53,15:18:49.232,
,,46265,3080,330,161,186,-0.998047,0.002441,0.094727,1.102500,-3.797500,-0.253750,-1.851572,-0.178850,-0.873664,,167,148,132,121,915,,,,,,,,,-53,15:18:49.234,
,,46266,3100,328,159,185,-0.999023,-0.001465,0.094238,1.146250,-3.832500,-0.271250,-1.848360,-0.183230,-0.884614,,164,145,132,117,914,,,,,,,,,-53,15:18:49.261,
,,46267,3120,328,160,182,-0.996094,-0.001465,0.091309,1.216250,-3.858750,-0.245000,-1.848360,-0.183230,-0.884614,,161,144,128,117,914,,,,,,,,,-53,15:18:49.292,
,,46268,3140,325,159,184,-0.996582,-0.001953,0.094727,1.321250,-3.780000,-0.157500,-1.852448,-0.183668,-0.894250,,160,141,126,116,913,,,,,,,,,-53,15:18:49.293,
,,46269,3160,327,159,182,-0.996582,-0.002441,0.093750,1.356250,-3.762500,-0.236250,-1.850550,-0.181770,-0.881840,,161,141,129,116,913,,,,,,,,,-53,15:18:49.322,
,,46270,3180,326,160,183,-0.997559,-0.001465,0.096191,1.277500,-3.780000,-0.166250,-1.854638,-0.180456,-0.900090,,161,142,129,116,912,,,,,,,,,-53,15:18:49.352,
,,46271,3200,326,160,183,-0.995605,-0.001953,0.093262,1.242500,-3.753750,-0.210000,-1.847046,-0.178850,-0.900090,,162,143,127,114,913,,,,,,,,,-53,15:18:49.353,
,,46272,3220,328,159,182,-0.994629,-0.001953,0.092773,1.190000,-3.762500,-0.253750,-1.847046,-0.178850,-0.900090,,161,142,126,116,911,,,,,,,,,-53,15:18:49.382,
,,46273,3240,326,161,183,-0.997559,-0.003418,0.093750,1.102500,-3.823750,-0.306250,-1.856244,-0.179580,-0.889432,,161,141,127,115,913,,,,,,,,,-53,15:18:49.411,
,,46274,3260,325,160,183,-0.997070,-0.002930,0.092773,1.233750,-3.771250,-0.201250,-1.854200,-0.182646,-0.898046,,161,142,127,115,914,,,,,,,,,-53,15:18:49.411,
,,46275,3280,328,160,184,-0.996582,-0.003418,0.090820,1.260000,-3.823750,-0.236250,-1.851864,-0.182354,-0.891622,,162,141,129,116,913,,,,,,,,,-53,15:18:49.442,
,,46276,3300,328,159,183,-0.994629,-0.002441,0.088867,1.198750,-3.806250,-0.218750,-1.857558,-0.177098,-0.876000,,162,142,128,116,912,,,,,,,,,-53,15:18:49.472,
,,46277,3320,328,160,183,-0.998047,-0.001953,0.093750,1.338750,-3.867500,-0.218750,-1.859164,-0.176368,-0.882716,,160,143,127,116,914,,,,,,,,,-53,15:18:49.473,
,,46278,3340,327,162,182,-0.996094,-0.004883,0.090820,1.137500,-3.797500,-0.192500,-1.859164,-0.176368,-0.882716,,160,141,126,115,914,,,,,,,,,-53,15:18:49.502,
,,46279,3360,326,160,183,-0.997559,-0.005371,0.091797,1.128750,-3.797500,-0.297500,-1.850988,-0.187026,-0.891184,,161,141,128,115,914,,,,,,,,,-53,15:18:49.531,
,,46280,3380,328,160,183,-0.997070,-0.004395,0.092773,1.137500,-3.850000,-0.341250,-1.849820,-0.183230,-0.889140,,162,142,128,117,913,,,,,,,,,-53,15:18:49.532,
,,46281,3400,327,159,183,-0.997070,-0.000977,0.094727,1.242500,-3.797500,-0.113750,-1.854638,-0.183084,-0.887534,,162,142,128,117,914,,,,,,,,,-53,15:18:49.562,
,,46282,3420,325,159,184,-0.995605,-0.001465,0.094727,1.268750,-3.797500,-0.210000,-1.853032,-0.183668,-0.897900,,162,141,127,115,913,,,,,,,,,-53,15:18:49.593,
,,46283,3440,326,160,183,-0.996094,-0.002441,0.091309,1.382500,-3.675000,-0.236250,-1.853032,-0.183668,-0.897900,,160,142,126,116,914,,,,,,,,,-53,15:18:49.593,
,,46284,3460,325,161,182,-0.995117,0.000000,0.095703,1.408750,-3.780000,-0.140000,-1.856536,-0.187172,-0.898046,,162,143,128,117,912,,,,,,,,,-53,15:18:49.621,
,,46285,3480,327,160,183,-0.996094,-0.002441,0.090820,1.356250,-3.780000,-0.183750,-1.853470,-0.178412,-0.878482,,162,144,129,117,913,,,,,,,,,-53,15:18:49.652,
,,46286,3500,328,159,183,-1.000488,0.000977,0.092773,1.356250,-3.736250,-0.227500,-1.849966,-0.181916,-0.893812,,161,142,128,116,914,,,,,,,,,-53,15:18:49.653,
,,46287,3520,326,159,183,-0.995117,-0.003418,0.095215,1.321250,-3.762500,-0.253750,-1.851718,-0.185420,-0.897754,,161,143,128,116,913,,,,,,,,,-53,15:18:49.682,
,,46288,3540,327,160,182,-0.996094,-0.003906,0.090820,1.207500,-3.745000,-0.245000,-1.851718,-0.185420,-0.897754,,161,142,127,116,913,,,,,,,,,-53,15:18:49.712,
,,46289,3560,326,158,184,-0.996582,-0.003906,0.091309,1.295000,-3.745000,-0.245000,-1.855660,-0.180310,-0.894542,,161,141,128,115,913,,,,,,,,,-53,15:18:49.712,
,,46290,3580,326,160,183,-0.997559,-0.002441,0.094727,1.373750,-3.727500,-0.201250,-1.846900,-0.177244,-0.881986,,161,144,130,116,914,,,,,,,,,-53,15:18:49.742,
,,46291,3600,326,161,181,-0.997559,-0.002441,0.095215,1.365000,-3.806250,-0.175000,-1.853178,-0.178412,-0.888264,,162,143,127,117,914,,,,,,,,,-53,15:18:49.771,
,,46292,3620,326,160,183,-0.992676,-0.001953,0.097656,1.540000,-3.762500,-0.105000,-1.850258,-0.181040,-0.888848,,161,143,127,115,912,,,,,,,,,-53,15:18:49.772,
,,46293,3640,326,160,182,-0.995605,-0.003418,0.092773,1.391250,-3.771250,-0.245000,-1.850258,-0.181040,-0.888848,,160,140,125,117,912,,,,,,,,,-53,15:18:49.801,
,,46294,3660,327,160,183,-0.995117,-0.002441,0.093750,1.260000,-3.806250,-0.218750,-1.855660,-0.188778,-0.890308,,162,141,128,118,912,,,,,,,,,-53,15:18:49.831,
,,46295,3680,327,161,182,-0.998047,-0.001465,0.094727,1.356250,-3.806250,-0.192500,-1.851864,-0.188048,-0.900382,,162,143,129,117,913,,,,,,,,,-53,15:18:49.832,
,,46296,3700,327,161,182,-0.999023,-0.002930,0.093262,1.330000,-3.832500,-0.122500,-1.848944,-0.189070,-0.886658,,162,142,129,117,913,,,,,,,,,-53,15:18:49.861,
,,46297,3720,326,160,182,-0.995117,-0.003418,0.094238,1.321250,-3.885000,-0.175000,-1.853908,-0.183814,-0.896148,,162,141,129,114,913,,,,,,,,,-53,15:18:49.892,
,,46298,3740,327,159,182,-0.996582,-0.004395,0.089355,1.391250,-3.806250,-0.183750,-1.853908,-0.183814,-0.896148,,161,142,126,115,914,,,,,,,,,-53,15:18:49.893,
,,46299,3760,326,160,183,-0.994141,-0.002441,0.096191,1.426250,-3.745000,-0.201250,-1.851426,-0.177536,-0.892644,,161,142,128,117,914,,,,,,,,,-53,15:18:49.921,
,,46300,3780,327,159,185,-0.995605,-0.005859,0.090820,1.566250,-3.832500,-0.096250,-1.850112,-0.180310,-0.892206,,161,141,128,117,913,,,,,,,,,-53,15:18:49.951,
,,46301,3800,326,159,183,-0.995605,-0.001465,0.092773,1.408750,-3.832500,-0.148750,-1.853908,-0.183960,-0.887242,,161,142,129,116,914,,,,,,,,,-53,15:18:49.952,
,,46302,3820,327,158,182,-0.997559,-0.003418,0.091797,1.583750,-3.762500,-0.210000,-1.858434,-0.186150,-0.891476,,161,142,128,117,914,,,,,,,,,-53,15:18:49.981,
,,46303,3840,327,158,183,-0.996582,0.000488,0.096680,1.461250,-3.753750,-0.087500,-1.848652,-0.179142,-0.885198,,163,142,126,116,913,,,,,,,,,-53,15:18:50.011,
,,46304,3860,327,160,182,-0.996094,-0.002441,0.090332,1.330000,-3.815000,-0.183750,-1.848652,-0.179142,-0.885198,,161,142,126,115,914,,,,,,,,,-53,15:18:50.011,
,,46305,3880,327,161,183,-0.997070,-0.001465,0.091797,1.286250,-3.718750,-0.236250,-1.855660,-0.177098,-0.882862,,161,142,129,118,914,,,,,,,,,-53,15:18:50.041,
,,46306,3900,328,159,182,-0.996094,-0.002930,0.090820,1.190000,-3.797500,-0.210000,-1.850988,-0.180164,-0.886366,,162,141,129,116,913,,,,,,,,,-53,15:18:50.071,
,,46307,3920,326,159,182,-0.997559,-0.001465,0.094727,1.207500,-3.823750,-0.297500,-1.856974,-0.180018,-0.893812,,160,143,127,116,913,,,,,,,,,-53,15:18:50.071,
,,46308,3940,327,160,181,-0.997559,-0.004883,0.092285,1.128750,-3.823750,-0.236250,-1.859164,-0.175930,-0.887680,,161,142,126,115,914,,,,,,,,,-53,15:18:50.101,
,,46309,3960,326,160,182,-0.997070,-0.003906,0.092773,1.251250,-3.675000,-0.315000,-1.859164,-0.175930,-0.887680,,162,141,126,116,914,,,,,,,,,-53,15:18:50.161,
,,46310,3980,327,162,183,-0.995117,0.000000,0.095703,1.190000,-3.745000,-0.262500,-1.852302,-0.179726,-0.888848,,162,141,128,117,914,,,,,,,,,-53,15:18:50.162,
,,46311,4000,327,158,184,-0.994141,-0.002441,0.094727,1.023750,-3.841250,-0.402500,-1.857266,-0.170966,-0.884468,,161,143,129,117,913,,,,,,,,,-53,15:18:50.163,
,,46312,4020,328,158,182,-1.001465,0.000977,0.094727,1.251250,-3.920000,-0.297500,-1.853178,-0.177536,-0.879796,,161,143,126,115,913,,,,,,,,,-53,15:18:50.192,
,,46313,4040,326,158,181,-0.999023,0.000000,0.091309,1.461250,-3.771250,-0.122500,-1.853178,-0.182938,-0.885636,,159,140,126,117,914,,,,,,,,,-53,15:18:50.222,
,,46314,4060,326,158,182,-0.996094,-0.004883,0.096191,1.338750,-3.753750,-0.140000,-1.853178,-0.182938,-0.885636,,161,142,129,116,914,,,,,,,,,-53,15:18:50.252,
,,46315,4080,326,161,183,-0.997070,-0.006836,0.092773,1.303750,-3.727500,-0.183750,-1.855222,-0.180310,-0.868700,,160,142,128,116,912,,,,,,,,,-53,15:18:50.253,
,,46316,4100,329,157,182,-0.995605,0.000000,0.097168,1.190000,-3.753750,-0.236250,-1.857558,-0.185274,-0.889578,,161,141,128,114,913,,,,,,,,,-53,15:18:50.282,
,,46317,4120,327,159,182,-0.994141,-0.000977,0.096680,1.251250,-3.736250,-0.218750,-1.855222,-0.180456,-0.896002,,162,142,128,116,913,,,,,,,,,-53,15:18:50.312,
,,46318,4140,328,160,182,-0.996582,-0.003906,0.093262,1.198750,-3.806250,-0.288750,-1.856390,-0.183668,-0.888702,,162,141,129,115,912,,,,,,,,,-53,15:18:50.313,
,,46319,4160,327,159,183,-0.997070,-0.000977,0.094727,1.050000,-3.841250,-0.227500,-1.856390,-0.183668,-0.888702,,162,142,129,117,914,,,,,,,,,-53,15:18:50.340,
,,46320,4180,326,160,184,-0.996582,0.000488,0.097168,1.006250,-3.850000,-0.236250,-1.856536,-0.186004,-0.889286,,161,142,129,115,914,,,,,,,,,-53,15:18:50.371,
,,46321,4200,325,158,183,-0.995605,0.000000,0.096191,0.936250,-3.806250,-0.315000,-1.857412,-0.180602,-0.890746,,160,142,127,115,913,,,,,,,,,-53,15:18:50.371,
,,46322,4220,325,159,181,-0.994629,-0.002930,0.091309,0.988750,-3.841250,-0.236250,-1.857996,-0.179288,-0.894834,,159,142,126,116,913,,,,,,,,,-53,15:18:50.403,
,,46323,4240,326,158,181,-0.997070,-0.004395,0.091797,1.128750,-3.797500,-0.218750,-1.861208,-0.181770,-0.885052,,159,141,130,116,914,,,,,,,,,-53,15:18:50.432,
,,46324,4260,328,157,182,-0.994141,-0.002441,0.089355,1.233750,-3.832500,-0.288750,-1.861208,-0.181770,-0.885052,,162,143,129,117,914,,,,,,,,,-53,15:18:50.433,
,,46325,4280,328,159,182,-0.995605,-0.001953,0.092285,1.216250,-3.815000,-0.218750,-1.856098,-0.181770,-0.887096,,159,142,128,116,914,,,,,,,,,-53,15:18:50.462,
,,46326,4300,327,160,182,-0.995605,-0.002441,0.090332,1.312500,-3.771250,-0.131250,-1.856974,-0.179872,-0.884760,,162,141,128,114,913,,,,,,,,,-53,15:18:50.491,
,,46327,4320,327,160,182,-0.997559,-0.003418,0.093262,1.338750,-3.806250,-0.245000,-1.855806,-0.185420,-0.889286,,161,141,126,116,913,,,,,,,,,-53,15:18:50.491,
,,46328,4340,326,160,184,-0.996094,-0.002930,0.089355,1.303750,-3.806250,-0.140000,-1.855806,-0.183814,-0.897170,,161,142,129,116,913,,,,,,,,,-53,15:18:50.522,
,,46329,4360,327,160,183,-0.997070,0.002441,0.095215,1.277500,-3.788750,-0.201250,-1.855806,-0.183814,-0.897170,,161,142,127,116,913,,,,,,,,,-53,15:18:50.641,
,,46330,4380,327,159,183,-0.994629,-0.002930,0.097168,1.400000,-3.806250,-0.175000,-1.857558,-0.186442,-0.880234,,161,142,127,115,914,,,,,,,,,-53,15:18:50.653,
,,46331,4400,326,158,183,-0.996094,-0.002441,0.091309,1.251250,-3.841250,-0.280000,-1.852886,-0.186296,-0.888556,,162,142,128,116,912,,,,,,,,,-53,15:18:50.654,
,,46332,4420,326,161,183,-0.997559,-0.001465,0.094238,0.997500,-3.815000,-0.253750,-1.854638,-0.183522,-0.895564,,161,142,128,115,914,,,,,,,,,-53,15:18:50.654,
,,46333,4440,328,158,183,-0.996094,-0.003418,0.092285,1.146250,-3.893750,-0.280000,-1.858872,-0.186150,-0.884906,,162,142,128,116,914,,,,,,,,,-53,15:18:50.654,
,,46334,4460,326,160,181,-0.997070,-0.003906,0.095215,1.198750,-3.753750,-0.192500,-1.858872,-0.186150,-0.884906,,162,141,129,117,913,,,,,,,,,-53,15:18:50.671,
,,46335,4480,328,159,183,-0.994141,-0.001953,0.090332,1.286250,-3.692500,-0.271250,-1.850258,-0.182938,-0.888556,,161,144,130,115,913,,,,,,,,,-53,15:18:50.672,
,,46336,4500,329,160,183,-0.997559,-0.004883,0.088379,1.478750,-3.692500,-0.210000,-1.855660,-0.183814,-0.891330,,161,141,127,114,914,,,,,,,,,-53,15:18:50.672,
,,46337,4520,325,162,182,-0.996582,-0.003906,0.094238,1.330000,-3.780000,-0.245000,-1.854784,-0.187902,-0.883154,,162,141,127,115,913,,,,,,,,,-53,15:18:50.703,
,,46338,4540,326,160,183,-0.996094,-0.001465,0.092773,1.181250,-3.762500,-0.236250,-1.857266,-0.188486,-0.889724,,162,141,127,115,913,,,,,,,,,-53,15:18:50.732,
,,46339,4560,327,159,183,-0.995605,-0.001953,0.090820,1.286250,-3.806250,-0.236250,-1.854346,-0.183522,-0.881986,,162,142,129,116,914,,,,,,,,,-53,15:18:50.732,
,,46340,4580,327,159,183,-0.993164,-0.000488,0.094238,1.155000,-3.841250,-0.236250,-1.854346,-0.183522,-0.881986,,161,143,129,115,913,,,,,,,,,-53,15:18:50.762,
,,46341,4600,327,158,184,-0.998047,-0.002930,0.093262,1.216250,-3.841250,-0.245000,-1.858726,-0.176806,-0.894834,,160,141,127,116,912,,,,,,,,,-53,15:18:50.792,
,,46342,4620,328,159,183,-0.996582,0.000488,0.096680,1.277500,-3.806250,-0.175000,-1.851572,-0.181040,-0.894396,,159,141,126,116,913,,,,,,,,,-53,15:18:50.793,
,,46343,4640,327,160,182,-0.995605,-0.004883,0.091309,1.137500,-3.780000,-0.245000,-1.853908,-0.184398,-0.901842,,162,141,127,115,914,,,,,,,,,-53,15:18:50.822,
,,46344,4660,327,160,184,-0.993164,-0.002441,0.095703,0.927500,-3.955000,-0.376250,-1.852010,-0.186880,-0.884614,,161,143,128,116,913,,,,,,,,,-53,15:18:50.850,
,,46345,4680,328,160,183,-0.998535,-0.000977,0.094727,1.417500,-3.710000,-0.166250,-1.852010,-0.186880,-0.884614,,162,142,128,116,913,,,,,,,,,-53,15:18:50.858,
,,46346,4700,328,159,183,-0.995117,-0.003906,0.091309,1.338750,-3.815000,-0.271250,-1.853470,-0.181916,-0.888994,,161,141,127,116,913,,,,,,,,,-53,15:18:50.882,
,,46347,4720,326,160,182,-0.998047,-0.002441,0.093262,1.408750,-3.762500,-0.166250,-1.849236,-0.181332,-0.890162,,160,142,126,115,914,,,,,,,,,-53,15:18:50.912,
,,46348,4740,326,160,181,-0.997559,0.001465,0.098633,1.286250,-3.832500,-0.183750,-1.855368,-0.183814,-0.892790,,160,140,128,117,913,,,,,,,,,-53,15:18:50.912,
,,46349,4760,327,160,182,-0.994141,-0.002441,0.090332,1.452500,-3.867500,-0.192500,-1.853908,-0.186442,-0.899506,,163,144,128,117,913,,,,,,,,,-53,15:18:50.942,
,,46350,4780,326,159,183,-0.996582,-0.003906,0.091797,1.426250,-3.762500,-0.122500,-1.853908,-0.186442,-0.899506,,161,142,129,118,911,,,,,,,,,-53,15:18:50.972,
,,46351,4800,327,161,183,-0.995605,0.001465,0.096680,1.120000,-3.841250,-0.157500,-1.853470,-0.179580,-0.887096,,162,142,127,116,914,,,,,,,,,-53,15:18:50.973,
,,46352,4820,327,160,182,-0.997559,-0.002441,0.091797,1.233750,-3.771250,-0.175000,-1.852886,-0.182208,-0.892060,,161,143,126,116,913,,,,,,,,,-53,15:18:51.001,
,,46353,4840,326,159,183,-0.999023,-0.001953,0.091309,1.198750,-3.797500,-0.253750,-1.853908,-0.184982,-0.890162,,161,142,127,116,911,,,,,,,,,-53,15:18:51.032,
,,46354,4860,327,159,182,-0.996582,-0.001465,0.093750,1.225000,-3.823750,-0.218750,-1.849674,-0.186004,-0.885928,,161,142,129,117,913,,,,,,,,,-53,15:18:51.033,
,,46355,4880,328,158,183,-0.994629,-0.005371,0.092773,1.338750,-3.920000,-0.280000,-1.849674,-0.186004,-0.885928,,160,143,130,115,912,,,,,,,,,-53,15:18:51.060,
,,46356,4900,327,160,183,-0.995605,-0.004395,0.092773,1.260000,-3.753750,-0.323750,-1.846754,-0.183376,-0.892352,,161,144,128,116,913,,,,,,,,,-53,15:18:51.092,
,,46357,4920,327,160,181,-0.997070,-0.001465,0.094727,1.321250,-3.762500,-0.262500,-1.853178,-0.179434,-0.893228,,161,143,127,116,914,,,,,,,,,-53,15:18:51.093,
,,46358,4940,326,159,181,-0.996094,-0.001953,0.094727,1.338750,-3.806250,-0.236250,-1.856244,-0.184982,-0.879796,,160,142,126,115,914,,,,,,,,,-54,15:18:51.122,
,,46359,4960,328,158,183,-0.993652,0.000488,0.094727,1.242500,-3.858750,-0.288750,-1.849966,-0.185274,-0.889578,,161,144,128,115,914,,,,,,,,,-54,15:18:51.151,
,,46360,4980,326,159,182,-0.998047,-0.000977,0.096680,1.277500,-3.815000,-0.280000,-1.849966,-0.185274,-0.889578,,159,142,129,115,913,,,,,,,,,-54,15:18:51.152,
,,46361,5000,326,159,182,-0.995117,-0.003906,0.091797,1.338750,-3.692500,-0.157500,-1.852010,-0.180894,-0.888994,,161,141,126,115,914,,,,,,,,,-54,15:18:51.182,
,,46362,5020,336,164,197,-0.997070,-0.002441,0.090820,1.321250,-3.762500,-0.210000,-1.854930,-0.178412,-0.890892,,174,153,137,122,914,,,,,,,,,-54,15:18:51.212,
,,46363,5040,330,162,188,-0.998535,-0.002441,0.094238,1.198750,-3.788750,-0.227500,-1.854930,-0.181770,-0.881840,,166,149,133,119,914,,,,,,,,,-54,15:18:51.242,
,,46364,5060,327,158,184,-0.994141,-0.000488,0.093262,1.207500,-3.771250,-0.236250,-1.860332,-0.180602,-0.891038,,162,144,130,116,913,,,,,,,,,-54,15:18:51.271,
,,46365,5080,327,158,183,-0.996582,-0.004395,0.094238,1.198750,-3.736250,-0.253750,-1.860332,-0.180602,-0.891038,,163,143,129,117,913,,,,,,,,,-54,15:18:51.272,
,,46366,5100,328,160,183,-0.994141,-0.002930,0.091797,1.365000,-3.823750,-0.148750,-1.856828,-0.182792,-0.892206,,161,143,127,116,912,,,,,,,,,-54,15:18:51.303,
,,46367,5120,327,161,183,-0.996582,-0.005859,0.090332,1.400000,-3.788750,-0.157500,-1.851718,-0.181624,-0.891768,,161,143,129,116,914,,,,,,,,,-54,15:18:51.333,
,,46368,5140,327,160,182,-0.996582,-0.004395,0.092285,1.618750,-3.762500,-0.035000,-1.853762,-0.179726,-0.896002,,162,141,128,116,911,,,,,,,,,-54,15:18:51.333,
,,46369,5160,327,159,184,-0.995605,-0.003418,0.093262,1.365000,-3.832500,-0.148750,-1.853470,-0.182646,-0.892060,,160,142,127,116,913,,,,,,,,,-54,15:18:51.363,
,,46370,5180,326,157,183,-0.997559,-0.003418,0.091309,1.260000,-3.806250,-0.218750,-1.851572,-0.180748,-0.880672,,161,141,127,116,913,,,,,,,,,-54,15:18:51.391,
,,46371,5200,326,160,184,-0.995605,0.001465,0.097168,1.225000,-3.736250,-0.218750,-1.851572,-0.180748,-0.880672,,161,140,126,114,913,,,,,,,,,-54,15:18:51.392,
,,46372,5220,328,161,184,-0.997559,-0.004395,0.093750,1.260000,-3.780000,-0.218750,-1.851718,-0.183668,-0.894688,,162,143,128,116,912,,,,,,,,,-54,15:18:51.422,
,,46373,5240,328,161,182,-0.993652,0.001465,0.098633,1.478750,-3.710000,-0.096250,-1.853470,-0.176514,-0.886804,,161,143,128,117,913,,,,,,,,,-54,15:18:51.452,
,,46374,5260,327,158,183,-0.996582,-0.001953,0.092285,1.400000,-3.780000,-0.113750,-1.854346,-0.180602,-0.879650,,162,144,128,116,913,,,,,,,,,-54,15:18:51.453,
,,46375,5280,327,159,182,-0.997070,-0.003906,0.091797,1.443750,-3.823750,-0.192500,-1.858142,-0.180018,-0.888848,,161,143,128,114,913,,,,,,,,,-54,15:18:51.482,
,,46376,5300,327,160,182,-0.996582,-0.004395,0.091309,1.225000,-3.771250,-0.218750,-1.858142,-0.180018,-0.888848,,162,141,127,115,912,,,,,,,,,-54,15:18:51.511,
,,46377,5320,328,162,183,-0.997559,-0.001953,0.091309,1.190000,-3.745000,-0.306250,-1.850696,-0.179872,-0.890892,,162,143,129,116,913,,,,,,,,,-54,15:18:51.512,
,,46378,5340,327,159,184,-0.999023,-0.002930,0.092285,1.242500,-3.753750,-0.280000,-1.851718,-0.183230,-0.883008,,162,143,129,117,913,,,,,,,,,-54,15:18:51.542,
,,46379,5360,328,160,183,-0.997070,-0.001465,0.094238,1.312500,-3.876250,-0.148750,-1.857704,-0.183668,-0.884176,,162,142,129,117,913,,,,,,,,,-54,15:18:51.570,
,,46380,5380,328,160,181,-0.997559,-0.002930,0.091309,1.295000,-3.815000,-0.148750,-1.854930,-0.183960,-0.895856,,162,141,127,114,912,,,,,,,,,-54,15:18:51.579,
,,46381,5400,326,159,183,-0.995605,-0.004395,0.092773,1.277500,-3.780000,-0.140000,-1.854930,-0.183960,-0.895856,,161,142,125,118,914,,,,,,,,,-54,15:18:51.603,
